session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
2,4,1se47ykv,4,amb_info,Part,1549993720,7,7,False
2,4,1se47ykv,6,amb_info,Decision,1549993816,96,7,False
2,4,1se47ykv,14,amb_info,Decision,1549993891,75,8,False
2,4,1se47ykv,21,amb_info,InfoChoice,1549993971,80,9,False
2,4,1se47ykv,22,amb_info,Decision,1549994016,45,9,False
2,4,1se47ykv,28,amb_info,Part,1549994019,3,10,False
2,4,1se47ykv,30,amb_info,Decision,1549994063,44,10,False
2,4,1se47ykv,38,amb_info,Decision,1549994141,78,11,False
2,4,1se47ykv,45,amb_info,InfoChoice,1549994185,44,12,False
2,4,1se47ykv,46,amb_info,Decision,1549994222,37,12,False
2,4,1se47ykv,47,amb_info,Results,1549994244,22,12,False
2,4,1se47ykv,48,amb_info,FeedbackPage,1549994313,69,12,False
2,5,42bau278,1,informed_consent_ambiguity,Consent,1549993598,1192,2,False
2,5,42bau278,3,amb_info,Quiz,1549993624,26,7,False
2,5,42bau278,4,amb_info,Part,1549993630,6,7,False
2,5,42bau278,6,amb_info,Decision,1549993670,40,7,False
2,5,42bau278,14,amb_info,Decision,1549993707,37,8,False
2,5,42bau278,21,amb_info,InfoChoice,1549993748,41,9,False
2,5,42bau278,22,amb_info,Decision,1549993773,25,9,False
2,5,42bau278,28,amb_info,Part,1549993775,2,10,False
2,5,42bau278,30,amb_info,Decision,1549993806,31,10,False
2,5,42bau278,38,amb_info,Decision,1549993828,22,11,False
2,5,42bau278,45,amb_info,InfoChoice,1549993841,13,12,False
2,5,42bau278,46,amb_info,Decision,1549993856,15,12,False
2,5,42bau278,47,amb_info,Results,1549993871,15,12,False
2,5,42bau278,48,amb_info,FeedbackPage,1549993889,18,12,False
2,6,76ut21iw,1,informed_consent_ambiguity,Consent,1549993601,1195,2,False
2,6,76ut21iw,3,amb_info,Quiz,1549993638,37,7,False
2,6,76ut21iw,4,amb_info,Part,1549993642,4,7,False
2,6,76ut21iw,6,amb_info,Decision,1549993693,51,7,False
2,6,76ut21iw,14,amb_info,Decision,1549993733,40,8,False
2,6,76ut21iw,21,amb_info,InfoChoice,1549993762,29,9,False
2,6,76ut21iw,22,amb_info,Decision,1549993810,48,9,False
2,6,76ut21iw,28,amb_info,Part,1549993814,4,10,False
2,6,76ut21iw,30,amb_info,Decision,1549993845,31,10,False
2,6,76ut21iw,38,amb_info,Decision,1549993872,27,11,False
2,6,76ut21iw,45,amb_info,InfoChoice,1549993894,22,12,False
2,6,76ut21iw,46,amb_info,Decision,1549993911,17,12,False
2,6,76ut21iw,47,amb_info,Results,1549993951,40,12,False
2,6,76ut21iw,48,amb_info,FeedbackPage,1549993999,48,12,False
2,7,ryc3djid,1,informed_consent_ambiguity,Consent,1549993619,1213,2,False
2,7,ryc3djid,3,amb_info,Quiz,1549993698,79,7,False
2,7,ryc3djid,4,amb_info,Part,1549993705,7,7,False
2,7,ryc3djid,6,amb_info,Decision,1549993768,63,7,False
2,7,ryc3djid,14,amb_info,Decision,1549993829,61,8,False
2,7,ryc3djid,21,amb_info,InfoChoice,1549993894,65,9,False
2,7,ryc3djid,22,amb_info,Decision,1549993954,60,9,False
2,7,ryc3djid,28,amb_info,Part,1549993957,3,10,False
2,7,ryc3djid,30,amb_info,Decision,1549993991,34,10,False
2,7,ryc3djid,38,amb_info,Decision,1549994026,35,11,False
2,7,ryc3djid,45,amb_info,InfoChoice,1549994063,37,12,False
2,7,ryc3djid,46,amb_info,Decision,1549994096,33,12,False
2,7,ryc3djid,47,amb_info,Results,1549994136,40,12,False
2,7,ryc3djid,48,amb_info,FeedbackPage,1549994182,46,12,False
2,8,31w5iiai,1,informed_consent_ambiguity,Consent,1549993603,1197,2,False
2,8,31w5iiai,3,amb_info,Quiz,1549993649,46,7,False
2,8,31w5iiai,4,amb_info,Part,1549993655,6,7,False
2,8,31w5iiai,6,amb_info,Decision,1549993690,35,7,False
2,8,31w5iiai,14,amb_info,Decision,1549993732,42,8,False
2,8,31w5iiai,21,amb_info,InfoChoice,1549993784,52,9,False
2,8,31w5iiai,22,amb_info,Decision,1549993825,41,9,False
2,8,31w5iiai,28,amb_info,Part,1549993827,2,10,False
2,8,31w5iiai,30,amb_info,Decision,1549993836,9,10,False
2,8,31w5iiai,38,amb_info,Decision,1549993855,19,11,False
2,8,31w5iiai,45,amb_info,InfoChoice,1549993880,25,12,False
2,8,31w5iiai,46,amb_info,Decision,1549993898,18,12,False
2,8,31w5iiai,47,amb_info,Results,1549993912,14,12,False
2,8,31w5iiai,48,amb_info,FeedbackPage,1549993944,32,12,False
2,9,0uivkd4j,1,informed_consent_ambiguity,Consent,1549993597,1191,2,False
2,9,0uivkd4j,3,amb_info,Quiz,1549993623,26,7,False
2,9,0uivkd4j,4,amb_info,Part,1549993625,2,7,False
2,9,0uivkd4j,6,amb_info,Decision,1549993685,60,7,False
2,9,0uivkd4j,14,amb_info,Decision,1549993762,77,8,False
2,9,0uivkd4j,21,amb_info,InfoChoice,1549993790,28,9,False
2,9,0uivkd4j,22,amb_info,Decision,1549993822,32,9,False
2,9,0uivkd4j,28,amb_info,Part,1549993824,2,10,False
2,9,0uivkd4j,30,amb_info,Decision,1549993841,17,10,False
2,9,0uivkd4j,38,amb_info,Decision,1549993894,53,11,False
2,9,0uivkd4j,45,amb_info,InfoChoice,1549993901,7,12,False
2,9,0uivkd4j,46,amb_info,Decision,1549993914,13,12,False
2,9,0uivkd4j,47,amb_info,Results,1549993934,20,12,False
2,9,0uivkd4j,48,amb_info,FeedbackPage,1549993972,38,12,False
2,10,s3tsv62t,1,informed_consent_ambiguity,Consent,1549993631,1225,2,False
2,10,s3tsv62t,3,amb_info,Quiz,1549993708,77,7,False
2,10,s3tsv62t,4,amb_info,Part,1549993716,8,7,False
2,10,s3tsv62t,6,amb_info,Decision,1549993757,41,7,False
2,10,s3tsv62t,14,amb_info,Decision,1549993823,66,8,False
2,10,s3tsv62t,21,amb_info,InfoChoice,1549993870,47,9,False
2,10,s3tsv62t,22,amb_info,Decision,1549993887,17,9,False
2,10,s3tsv62t,28,amb_info,Part,1549993892,5,10,False
2,10,s3tsv62t,30,amb_info,Decision,1549993926,34,10,False
2,10,s3tsv62t,38,amb_info,Decision,1549993962,36,11,False
2,10,s3tsv62t,45,amb_info,InfoChoice,1549993989,27,12,False
2,10,s3tsv62t,46,amb_info,Decision,1549994018,29,12,False
2,10,s3tsv62t,47,amb_info,Results,1549994039,21,12,False
2,10,s3tsv62t,48,amb_info,FeedbackPage,1549994086,47,12,False
2,11,weyf0qmo,1,informed_consent_ambiguity,Consent,1549993604,1198,2,False
2,11,weyf0qmo,3,amb_info,Quiz,1549993648,44,7,False
2,11,weyf0qmo,4,amb_info,Part,1549993655,7,7,False
2,11,weyf0qmo,6,amb_info,Decision,1549993748,93,7,False
2,11,weyf0qmo,14,amb_info,Decision,1549993801,53,8,False
2,11,weyf0qmo,21,amb_info,InfoChoice,1549993880,79,9,False
2,11,weyf0qmo,22,amb_info,Decision,1549993953,73,9,False
2,11,weyf0qmo,28,amb_info,Part,1549993957,4,10,False
2,11,weyf0qmo,30,amb_info,Decision,1549993974,17,10,False
2,11,weyf0qmo,38,amb_info,Decision,1549994017,43,11,False
2,11,weyf0qmo,45,amb_info,InfoChoice,1549994055,38,12,False
2,11,weyf0qmo,46,amb_info,Decision,1549994080,25,12,False
2,11,weyf0qmo,47,amb_info,Results,1549994089,9,12,False
2,11,weyf0qmo,48,amb_info,FeedbackPage,1549994113,24,12,False
2,12,ornu21mb,1,informed_consent_ambiguity,Consent,1549993600,1194,2,False
2,12,ornu21mb,3,amb_info,Quiz,1549993626,26,7,False
2,12,ornu21mb,4,amb_info,Part,1549993630,4,7,False
2,12,ornu21mb,6,amb_info,Decision,1549993660,30,7,False
2,12,ornu21mb,14,amb_info,Decision,1549993693,33,8,False
2,12,ornu21mb,21,amb_info,InfoChoice,1549993739,46,9,False
2,12,ornu21mb,22,amb_info,Decision,1549993773,34,9,False
2,12,ornu21mb,28,amb_info,Part,1549993775,2,10,False
2,12,ornu21mb,30,amb_info,Decision,1549993800,25,10,False
2,12,ornu21mb,38,amb_info,Decision,1549993825,25,11,False
2,12,ornu21mb,45,amb_info,InfoChoice,1549993842,17,12,False
2,12,ornu21mb,46,amb_info,Decision,1549993861,19,12,False
2,12,ornu21mb,47,amb_info,Results,1549993874,13,12,False
2,12,ornu21mb,48,amb_info,FeedbackPage,1549993906,32,12,False
2,13,egj19emb,1,informed_consent_ambiguity,Consent,1549993602,1196,2,False
2,13,egj19emb,3,amb_info,Quiz,1549993647,45,7,False
2,13,egj19emb,4,amb_info,Part,1549993650,3,7,False
2,13,egj19emb,6,amb_info,Decision,1549993748,98,7,False
2,13,egj19emb,14,amb_info,Decision,1549993782,34,8,False
2,13,egj19emb,21,amb_info,InfoChoice,1549993852,70,9,False
2,13,egj19emb,22,amb_info,Decision,1549993886,34,9,False
2,13,egj19emb,28,amb_info,Part,1549993890,4,10,False
2,13,egj19emb,30,amb_info,Decision,1549993899,9,10,False
2,13,egj19emb,38,amb_info,Decision,1549993920,21,11,False
2,13,egj19emb,45,amb_info,InfoChoice,1549993947,27,12,False
2,13,egj19emb,46,amb_info,Decision,1549993969,22,12,False
2,13,egj19emb,47,amb_info,Results,1549993977,8,12,False
2,13,egj19emb,48,amb_info,FeedbackPage,1549993988,11,12,False
2,14,gco6gqph,1,informed_consent_ambiguity,Consent,1549993604,1198,2,False
2,14,gco6gqph,3,amb_info,Quiz,1549993690,86,7,False
2,14,gco6gqph,4,amb_info,Part,1549993692,2,7,False
2,14,gco6gqph,6,amb_info,Decision,1549993762,70,7,False
2,14,gco6gqph,14,amb_info,Decision,1549993808,46,8,False
2,14,gco6gqph,21,amb_info,InfoChoice,1549993828,20,9,False
2,14,gco6gqph,22,amb_info,Decision,1549993860,32,9,False
2,14,gco6gqph,28,amb_info,Part,1549993863,3,10,False
2,14,gco6gqph,30,amb_info,Decision,1549993892,29,10,False
2,14,gco6gqph,38,amb_info,Decision,1549993934,42,11,False
2,14,gco6gqph,45,amb_info,InfoChoice,1549993955,21,12,False
2,14,gco6gqph,46,amb_info,Decision,1549993969,14,12,False
2,14,gco6gqph,47,amb_info,Results,1549994011,42,12,False
2,14,gco6gqph,48,amb_info,FeedbackPage,1549994066,55,12,False
2,15,xdws41nx,1,informed_consent_ambiguity,Consent,1549993598,1192,2,False
2,15,xdws41nx,3,amb_info,Quiz,1549993644,46,7,False
2,15,xdws41nx,4,amb_info,Part,1549993648,4,7,False
2,15,xdws41nx,6,amb_info,Decision,1549993706,58,7,False
2,15,xdws41nx,14,amb_info,Decision,1549993771,65,8,False
2,15,xdws41nx,21,amb_info,InfoChoice,1549993865,94,9,False
2,15,xdws41nx,22,amb_info,Decision,1549993887,22,9,False
2,15,xdws41nx,28,amb_info,Part,1549993891,4,10,False
2,15,xdws41nx,30,amb_info,Decision,1549993910,19,10,False
2,15,xdws41nx,38,amb_info,Decision,1549993934,24,11,False
2,15,xdws41nx,45,amb_info,InfoChoice,1549993957,23,12,False
2,15,xdws41nx,46,amb_info,Decision,1549993970,13,12,False
2,15,xdws41nx,47,amb_info,Results,1549993988,18,12,False
2,15,xdws41nx,48,amb_info,FeedbackPage,1549994093,105,12,False
2,16,r3htof30,1,informed_consent_ambiguity,Consent,1549993609,1203,2,False
2,16,r3htof30,3,amb_info,Quiz,1549993659,50,7,False
2,16,r3htof30,4,amb_info,Part,1549993661,2,7,False
2,16,r3htof30,6,amb_info,Decision,1549993714,53,7,False
2,16,r3htof30,14,amb_info,Decision,1549993831,117,8,False
2,16,r3htof30,21,amb_info,InfoChoice,1549993869,38,9,False
2,16,r3htof30,22,amb_info,Decision,1549993927,58,9,False
2,16,r3htof30,28,amb_info,Part,1549993931,4,10,False
2,16,r3htof30,30,amb_info,Decision,1549993949,18,10,False
2,16,r3htof30,38,amb_info,Decision,1549993974,25,11,False
2,16,r3htof30,45,amb_info,InfoChoice,1549994001,27,12,False
2,16,r3htof30,46,amb_info,Decision,1549994016,15,12,False
2,16,r3htof30,47,amb_info,Results,1549994037,21,12,False
2,16,r3htof30,48,amb_info,FeedbackPage,1549994088,51,12,False
2,17,jha03h7s,1,informed_consent_ambiguity,Consent,1549993603,1197,2,False
2,17,jha03h7s,3,amb_info,Quiz,1549993652,49,7,False
2,17,jha03h7s,4,amb_info,Part,1549993660,8,7,False
2,17,jha03h7s,6,amb_info,Decision,1549993708,48,7,False
2,17,jha03h7s,14,amb_info,Decision,1549993762,54,8,False
2,17,jha03h7s,21,amb_info,InfoChoice,1549993838,76,9,False
2,17,jha03h7s,22,amb_info,Decision,1549993900,62,9,False
2,17,jha03h7s,28,amb_info,Part,1549993904,4,10,False
2,17,jha03h7s,30,amb_info,Decision,1549993916,12,10,False
2,17,jha03h7s,38,amb_info,Decision,1549993948,32,11,False
2,17,jha03h7s,45,amb_info,InfoChoice,1549993972,24,12,False
2,17,jha03h7s,46,amb_info,Decision,1549993985,13,12,False
2,17,jha03h7s,47,amb_info,Results,1549994011,26,12,False
2,17,jha03h7s,48,amb_info,FeedbackPage,1549994041,30,12,False
2,18,2njll6ds,1,informed_consent_ambiguity,Consent,1549993605,1199,2,False
2,18,2njll6ds,3,amb_info,Quiz,1549993652,47,7,False
2,18,2njll6ds,4,amb_info,Part,1549993656,4,7,False
2,18,2njll6ds,6,amb_info,Decision,1549993750,94,7,False
2,18,2njll6ds,14,amb_info,Decision,1549993843,93,8,False
2,18,2njll6ds,21,amb_info,InfoChoice,1549993888,45,9,False
2,18,2njll6ds,22,amb_info,Decision,1549993934,46,9,False
2,18,2njll6ds,28,amb_info,Part,1549993937,3,10,False
2,18,2njll6ds,30,amb_info,Decision,1549993952,15,10,False
2,18,2njll6ds,38,amb_info,Decision,1549994022,70,11,False
2,18,2njll6ds,45,amb_info,InfoChoice,1549994062,40,12,False
2,18,2njll6ds,46,amb_info,Decision,1549994076,14,12,False
2,18,2njll6ds,47,amb_info,Results,1549994099,23,12,False
2,18,2njll6ds,48,amb_info,FeedbackPage,1549994154,55,12,False
2,19,uv0wpsqa,1,informed_consent_ambiguity,Consent,1549993617,1211,2,False
2,19,uv0wpsqa,3,amb_info,Quiz,1549993651,34,7,False
2,19,uv0wpsqa,4,amb_info,Part,1549993658,7,7,False
2,19,uv0wpsqa,6,amb_info,Decision,1549993743,85,7,False
2,19,uv0wpsqa,14,amb_info,Decision,1549993818,75,8,False
2,19,uv0wpsqa,21,amb_info,InfoChoice,1549993874,56,9,False
2,19,uv0wpsqa,22,amb_info,Decision,1549993894,20,9,False
2,19,uv0wpsqa,28,amb_info,Part,1549993897,3,10,False
2,19,uv0wpsqa,30,amb_info,Decision,1549993906,9,10,False
2,19,uv0wpsqa,38,amb_info,Decision,1549993938,32,11,False
2,19,uv0wpsqa,45,amb_info,InfoChoice,1549993960,22,12,False
2,19,uv0wpsqa,46,amb_info,Decision,1549993975,15,12,False
2,19,uv0wpsqa,47,amb_info,Results,1549993998,23,12,False
2,19,uv0wpsqa,48,amb_info,FeedbackPage,1549994088,90,12,False
2,20,tvt0tp67,1,informed_consent_ambiguity,Consent,1549993606,1200,2,False
2,20,tvt0tp67,3,amb_info,Quiz,1549993633,27,7,False
2,20,tvt0tp67,4,amb_info,Part,1549993637,4,7,False
2,20,tvt0tp67,6,amb_info,Decision,1549993680,43,7,False
2,20,tvt0tp67,14,amb_info,Decision,1549993726,46,8,False
2,20,tvt0tp67,21,amb_info,InfoChoice,1549993755,29,9,False
2,20,tvt0tp67,22,amb_info,Decision,1549993779,24,9,False
2,20,tvt0tp67,28,amb_info,Part,1549993782,3,10,False
2,20,tvt0tp67,30,amb_info,Decision,1549993792,10,10,False
2,20,tvt0tp67,38,amb_info,Decision,1549993826,34,11,False
2,20,tvt0tp67,45,amb_info,InfoChoice,1549993838,12,12,False
2,20,tvt0tp67,46,amb_info,Decision,1549993850,12,12,False
2,20,tvt0tp67,47,amb_info,Results,1549993862,12,12,False
2,20,tvt0tp67,48,amb_info,FeedbackPage,1549993943,81,12,False
2,21,to41nixe,1,informed_consent_ambiguity,Consent,1549993600,1194,2,False
2,21,to41nixe,3,amb_info,Quiz,1549993621,21,7,False
2,21,to41nixe,4,amb_info,Part,1549993626,5,7,False
2,21,to41nixe,6,amb_info,Decision,1549993649,23,7,False
2,21,to41nixe,14,amb_info,Decision,1549993680,31,8,False
2,21,to41nixe,21,amb_info,InfoChoice,1549993697,17,9,False
2,21,to41nixe,22,amb_info,Decision,1549993715,18,9,False
2,21,to41nixe,28,amb_info,Part,1549993719,4,10,False
2,21,to41nixe,30,amb_info,Decision,1549993744,25,10,False
2,21,to41nixe,38,amb_info,Decision,1549993775,31,11,False
2,21,to41nixe,45,amb_info,InfoChoice,1549993783,8,12,False
2,21,to41nixe,46,amb_info,Decision,1549993794,11,12,False
2,21,to41nixe,47,amb_info,Results,1549993809,15,12,False
2,21,to41nixe,48,amb_info,FeedbackPage,1549993856,47,12,False
2,22,0wflubve,1,informed_consent_ambiguity,Consent,1549993607,1201,2,False
2,22,0wflubve,3,amb_info,Quiz,1549993645,38,7,False
2,22,0wflubve,4,amb_info,Part,1549993648,3,7,False
2,22,0wflubve,6,amb_info,Decision,1549993745,97,7,False
2,22,0wflubve,14,amb_info,Decision,1549993790,45,8,False
2,22,0wflubve,21,amb_info,InfoChoice,1549993853,63,9,False
2,22,0wflubve,22,amb_info,Decision,1549993890,37,9,False
2,22,0wflubve,28,amb_info,Part,1549993893,3,10,False
2,22,0wflubve,30,amb_info,Decision,1549993915,22,10,False
2,22,0wflubve,38,amb_info,Decision,1549993961,46,11,False
2,22,0wflubve,45,amb_info,InfoChoice,1549993999,38,12,False
2,22,0wflubve,46,amb_info,Decision,1549994028,29,12,False
2,22,0wflubve,47,amb_info,Results,1549994073,45,12,False
2,22,0wflubve,48,amb_info,FeedbackPage,1549994130,57,12,False
2,23,ibw368t9,1,informed_consent_ambiguity,Consent,1549993596,1190,2,False
2,23,ibw368t9,3,amb_info,Quiz,1549993630,34,7,False
2,23,ibw368t9,4,amb_info,Part,1549993637,7,7,False
2,23,ibw368t9,6,amb_info,Decision,1549993755,118,7,False
2,23,ibw368t9,14,amb_info,Decision,1549993841,86,8,False
2,23,ibw368t9,21,amb_info,InfoChoice,1549993886,45,9,False
2,23,ibw368t9,22,amb_info,Decision,1549993945,59,9,False
2,23,ibw368t9,28,amb_info,Part,1549993948,3,10,False
2,23,ibw368t9,30,amb_info,Decision,1549993981,33,10,False
2,23,ibw368t9,38,amb_info,Decision,1549994000,19,11,False
2,23,ibw368t9,45,amb_info,InfoChoice,1549994022,22,12,False
2,23,ibw368t9,46,amb_info,Decision,1549994061,39,12,False
2,23,ibw368t9,47,amb_info,Results,1549994081,20,12,False
2,23,ibw368t9,48,amb_info,FeedbackPage,1549994097,16,12,False
2,24,fp7ea49v,1,informed_consent_ambiguity,Consent,1549993604,1198,2,False
2,24,fp7ea49v,3,amb_info,Quiz,1549993682,78,7,False
2,24,fp7ea49v,4,amb_info,Part,1549993686,4,7,False
2,24,fp7ea49v,6,amb_info,Decision,1549993719,33,7,False
2,24,fp7ea49v,14,amb_info,Decision,1549993820,101,8,False
2,24,fp7ea49v,21,amb_info,InfoChoice,1549993865,45,9,False
2,24,fp7ea49v,22,amb_info,Decision,1549993929,64,9,False
2,24,fp7ea49v,28,amb_info,Part,1549993932,3,10,False
2,24,fp7ea49v,30,amb_info,Decision,1549993945,13,10,False
2,24,fp7ea49v,38,amb_info,Decision,1549993965,20,11,False
2,24,fp7ea49v,45,amb_info,InfoChoice,1549993973,8,12,False
2,24,fp7ea49v,46,amb_info,Decision,1549993986,13,12,False
2,24,fp7ea49v,47,amb_info,Results,1549994017,31,12,False
2,24,fp7ea49v,48,amb_info,FeedbackPage,1549994036,19,12,False
2,25,bottk4gg,1,informed_consent_ambiguity,Consent,1549993602,1196,2,False
2,25,bottk4gg,3,amb_info,Quiz,1549993634,32,7,False
2,25,bottk4gg,4,amb_info,Part,1549993637,3,7,False
2,25,bottk4gg,6,amb_info,Decision,1549993681,44,7,False
2,25,bottk4gg,14,amb_info,Decision,1549993723,42,8,False
2,25,bottk4gg,21,amb_info,InfoChoice,1549993761,38,9,False
2,25,bottk4gg,22,amb_info,Decision,1549993807,46,9,False
2,25,bottk4gg,28,amb_info,Part,1549993814,7,10,False
2,25,bottk4gg,30,amb_info,Decision,1549993832,18,10,False
2,25,bottk4gg,38,amb_info,Decision,1549993867,35,11,False
2,25,bottk4gg,45,amb_info,InfoChoice,1549993888,21,12,False
2,25,bottk4gg,46,amb_info,Decision,1549993930,42,12,False
2,25,bottk4gg,47,amb_info,Results,1549993943,13,12,False
2,25,bottk4gg,48,amb_info,FeedbackPage,1549993993,50,12,False
