session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
1,12,z82yj990,1,informed_consent_ambiguity,Consent,1550609028,17,1,False
1,12,z82yj990,3,amb_info,Quiz,1550609059,31,1,False
1,12,z82yj990,4,amb_info,Part,1550609063,4,1,False
1,12,z82yj990,6,amb_info,Decision,1550609079,16,1,False
1,12,z82yj990,14,amb_info,Decision,1550609129,50,2,False
1,12,z82yj990,21,amb_info,InfoChoice,1550609152,23,3,False
1,12,z82yj990,22,amb_info,Decision,1550609173,21,3,False
1,12,z82yj990,28,amb_info,Part,1550609176,3,4,False
1,12,z82yj990,30,amb_info,Decision,1550609191,15,4,False
1,12,z82yj990,38,amb_info,Decision,1550609207,16,5,False
1,12,z82yj990,45,amb_info,InfoChoice,1550609218,11,6,False
1,12,z82yj990,46,amb_info,Decision,1550609227,9,6,False
1,12,z82yj990,47,amb_info,Results,1550609235,8,6,False
1,12,z82yj990,48,amb_info,FeedbackPage,1550609266,31,6,False
1,13,bdouurem,1,informed_consent_ambiguity,Consent,1550609034,23,1,False
1,13,bdouurem,3,amb_info,Quiz,1550609064,30,1,False
1,13,bdouurem,4,amb_info,Part,1550609068,4,1,False
1,13,bdouurem,6,amb_info,Decision,1550609153,85,1,False
1,13,bdouurem,14,amb_info,Decision,1550609188,35,2,False
1,13,bdouurem,21,amb_info,InfoChoice,1550609211,23,3,False
1,13,bdouurem,22,amb_info,Decision,1550609232,21,3,False
1,13,bdouurem,28,amb_info,Part,1550609238,6,4,False
1,13,bdouurem,30,amb_info,Decision,1550609251,13,4,False
1,13,bdouurem,38,amb_info,Decision,1550609272,21,5,False
1,13,bdouurem,45,amb_info,InfoChoice,1550609288,16,6,False
1,13,bdouurem,46,amb_info,Decision,1550609307,19,6,False
1,13,bdouurem,47,amb_info,Results,1550609336,29,6,False
1,13,bdouurem,48,amb_info,FeedbackPage,1550609400,64,6,False
1,14,bybay0ex,1,informed_consent_ambiguity,Consent,1550609024,13,1,False
1,14,bybay0ex,3,amb_info,Quiz,1550609069,45,1,False
1,14,bybay0ex,4,amb_info,Part,1550609075,6,1,False
1,14,bybay0ex,6,amb_info,Decision,1550609119,44,1,False
1,14,bybay0ex,14,amb_info,Decision,1550609187,68,2,False
1,14,bybay0ex,21,amb_info,InfoChoice,1550609263,76,3,False
1,14,bybay0ex,22,amb_info,Decision,1550609329,66,3,False
1,14,bybay0ex,28,amb_info,Part,1550609332,3,4,False
1,14,bybay0ex,30,amb_info,Decision,1550609365,33,4,False
1,14,bybay0ex,38,amb_info,Decision,1550609400,35,5,False
1,14,bybay0ex,45,amb_info,InfoChoice,1550609448,48,6,False
1,14,bybay0ex,46,amb_info,Decision,1550609483,35,6,False
1,14,bybay0ex,47,amb_info,Results,1550609493,10,6,False
1,14,bybay0ex,48,amb_info,FeedbackPage,1550609521,28,6,False
1,15,45gb0pv6,1,informed_consent_ambiguity,Consent,1550609062,51,1,False
1,15,45gb0pv6,3,amb_info,Quiz,1550609111,49,1,False
1,15,45gb0pv6,4,amb_info,Part,1550609115,4,1,False
1,15,45gb0pv6,6,amb_info,Decision,1550609202,87,1,False
1,15,45gb0pv6,14,amb_info,Decision,1550609273,71,2,False
1,15,45gb0pv6,21,amb_info,InfoChoice,1550609322,49,3,False
1,15,45gb0pv6,22,amb_info,Decision,1550609346,24,3,False
1,15,45gb0pv6,28,amb_info,Part,1550609349,3,4,False
1,15,45gb0pv6,30,amb_info,Decision,1550609375,26,4,False
1,15,45gb0pv6,38,amb_info,Decision,1550609390,15,5,False
1,15,45gb0pv6,45,amb_info,InfoChoice,1550609426,36,6,False
1,15,45gb0pv6,46,amb_info,Decision,1550609457,31,6,False
1,15,45gb0pv6,47,amb_info,Results,1550609470,13,6,False
1,15,45gb0pv6,48,amb_info,FeedbackPage,1550609496,26,6,False
1,16,fulyda5s,1,informed_consent_ambiguity,Consent,1550609027,16,1,False
1,16,fulyda5s,3,amb_info,Quiz,1550609057,30,1,False
1,16,fulyda5s,4,amb_info,Part,1550609061,4,1,False
1,16,fulyda5s,6,amb_info,Decision,1550609109,48,1,False
1,16,fulyda5s,14,amb_info,Decision,1550609159,50,2,False
1,16,fulyda5s,21,amb_info,InfoChoice,1550609180,21,3,False
1,16,fulyda5s,22,amb_info,Decision,1550609203,23,3,False
1,16,fulyda5s,28,amb_info,Part,1550609207,4,4,False
1,16,fulyda5s,30,amb_info,Decision,1550609219,12,4,False
1,16,fulyda5s,38,amb_info,Decision,1550609251,32,5,False
1,16,fulyda5s,45,amb_info,InfoChoice,1550609274,23,6,False
1,16,fulyda5s,46,amb_info,Decision,1550609303,29,6,False
1,16,fulyda5s,47,amb_info,Results,1550609318,15,6,False
1,16,fulyda5s,48,amb_info,FeedbackPage,1550609396,78,6,False
